y,x0,x1,x2,x3,x4,x5
0.9,A0,A8,A0,0,150.0,1
8.25,A1,A5,A0,126,60.0,7
2.2,A1,A1,A0,63,80.0,11
10.9,A1,A0,A1,299,150.0,0
5.89,A1,A1,A0,68,50.0,2
5.2,A1,A5,A0,136,125.0,12
1.0,A1,A1,A0,90,150.0,3
0.7,A1,A3,A0,101,150.0,1
2.8,A0,A0,A0,90,150.0,4
9.7,A1,A3,A0,179,150.0,8
1.3,A0,A3,A0,116,150.0,12
0.0,A1,A8,A0,0,30.0,0
21.0,A0,A0,A0,183,125.0,6
0.849,A0,A1,A0,54,90.0,2
2.2,A0,A1,A0,65,150.0,1
0.349,A1,A1,A0,55,150.0,0
4.5,A1,A0,A0,143,150.0,1
17.8,A1,A7,A0,174,150.0,4
12.999,A0,A3,A1,232,150.0,10
8.999,A1,A3,A1,224,150.0,1
7.999,A1,A5,A1,99,70.0,5
1.15,A1,A0,A0,65,150.0,7
1.999,A1,A3,A0,179,150.0,1
0.99,A1,A0,A0,0,150.0,3
1.75,A0,A3,A0,90,150.0,2
4.2,A0,A7,A0,102,125.0,12
2.3,A1,A1,A0,75,150.0,8
8.999,A0,A0,A1,232,150.0,4
1.8,A0,A1,A1,61,125.0,12
1.45,A1,A8,A0,115,150.0,10
0.85,A1,A3,A0,75,,1
2.5,A1,A1,A0,91,150.0,2
0.0,A1,A6,A0,85,150.0,10
12.399,A0,A1,A0,122,90.0,7
0.0,A1,A0,A0,75,150.0,7
1.2,A0,A0,A0,101,150.0,12
10.999,A0,A3,A0,125,125.0,5
4.299,A0,A1,A0,109,50.0,12
11.325,A1,A1,A0,101,20.0,8
1.65,A0,A5,A1,116,150.0,6
0.555,A0,A8,A0,75,150.0,5
0.5,A0,A1,A2,15,,12
17.999,A0,A0,A0,140,30.0,4
4.199,A0,A7,A0,125,150.0,5
14.3,A1,A0,A0,116,60.0,8
4.2,A0,A7,A0,143,150.0,3
3.05,A0,A1,A0,65,125.0,6
3.5,A1,A3,A0,140,150.0,7
1.95,A0,A3,A0,90,150.0,2
3.15,A1,A0,A0,75,40.0,12
3.0,A1,A1,A0,65,100.0,3
0.4,A0,A1,A0,60,150.0,0
0.101,A0,A8,A2,0,150.0,0
7.5,A1,A3,A1,333,150.0,6
0.699,A1,A4,A0,45,150.0,6
5.499,A1,A3,A0,140,125.0,9
16.45,A1,A0,A1,218,150.0,3
0.099,A0,A1,A0,0,20.0,7
9.4,A1,A5,A1,165,150.0,6
1.85,A0,A7,A0,69,150.0,6
6.5,A0,A1,A0,86,100.0,9
6.75,A1,A2,A2,0,150.0,8
0.0,A0,A8,A2,0,150.0,0
9.99,A1,A0,A0,126,,2
14.7,A1,A0,A1,232,150.0,7
2.49,A0,A5,A0,53,50.0,12
10.999,A1,A3,A1,0,150.0,6
6.0,A0,A8,A0,120,125.0,0
0.0,A0,A1,A0,60,150.0,4
12.999,A0,A0,,105,70.0,9
14.999,A1,A3,A1,232,150.0,5
3.0,A1,A1,A0,75,,0
7.5,A1,A0,,200,150.0,8
7.9,A0,A3,A0,163,125.0,9
2.8,A0,A0,A0,109,150.0,11
0.9,A0,A3,A0,150,20.0,0
1.15,A0,A8,A2,132,150.0,8
1.0,A0,A1,A0,60,150.0,4
12.9,A0,A0,A0,197,70.0,6
0.0,A0,A4,A1,218,150.0,4
4.999,A0,A0,A0,140,40.0,4
5.8,A0,A8,A0,90,90.0,5
9.49,A0,A0,A0,122,100.0,4
4.5,A0,A2,A1,220,150.0,7
5.499,A0,A7,A0,131,150.0,11
4.999,A1,A0,,192,125.0,9
0.0,A0,A3,A0,75,150.0,1
1.0,A1,A3,A0,130,150.0,7
2.8,A1,A3,A1,130,150.0,7
0.5,A0,A7,A0,141,150.0,5
3.0,A0,A8,A2,0,5.0,0
0.5,A1,A3,A0,90,125.0,4
1.6,A1,A1,A0,58,70.0,12
11.5,A1,A0,A1,184,125.0,1
1.25,A0,A0,A0,90,150.0,4
0.5,A1,A8,A2,0,150.0,0
6.7,A1,A4,A1,306,125.0,10
2.999,A1,A1,A0,69,150.0,0
1.299,A0,A0,A0,150,150.0,4
8.5,A0,A3,A0,160,125.0,9
1.27,A1,A3,A0,150,150.0,3
4.69,A0,A0,A1,155,150.0,3
0.899,A1,A1,A0,45,150.0,6
2.999,A0,A1,A0,75,80.0,8
2.5,A1,A0,A1,150,150.0,9
7.699,A0,A5,A0,120,70.0,10
4.0,A0,A3,A0,101,150.0,5
6.29,A1,A5,A0,125,60.0,3
21.0,A0,A4,A1,239,150.0,6
6.9,A1,A0,A0,110,150.0,2
2.75,A1,A8,A0,83,125.0,9
11.6,A1,A2,A0,122,150.0,4
0.0,A1,A8,A1,170,150.0,10
8.6,A0,A4,A0,231,150.0,5
14.5,A0,A3,A0,150,150.0,2
3.3,A1,A0,A0,102,150.0,11
8.5,A1,A0,A0,163,150.0,2
8.2,A1,A3,A0,0,125.0,11
2.499,A1,A3,A0,125,150.0,7
3.999,A1,A3,A0,136,,7
24.999,A0,A3,A1,192,20.0,2
1.699,A0,A5,A1,0,150.0,0
0.999,A1,A1,A0,75,150.0,10
1.3,A0,A1,A0,90,,5
9.773,A0,A3,A1,150,150.0,7
22.99,A1,A1,A0,220,50.0,3
0.999,A0,A1,A0,60,150.0,9
1.6,A1,A0,A0,139,150.0,6
4.2,A1,A0,A0,120,125.0,3
5.9,A1,A1,A1,71,60.0,6
7.3,A1,A1,,87,80.0,1
6.2,A0,A1,A0,69,60.0,6
1.0,A0,A1,A0,61,150.0,7
3.5,A0,A5,A0,150,150.0,4
10.0,A1,A7,A0,109,150.0,9
1.99,A1,A4,A0,125,150.0,6
12.9,A1,A0,A1,320,150.0,9
2.15,A1,A1,A0,73,150.0,3
0.95,A1,A6,A0,105,150.0,6
3.299,A0,A8,A0,75,150.0,11
7.0,A0,A4,A0,231,80.0,6
1.3,A1,A0,A1,220,150.0,8
4.3,A0,A1,A0,75,80.0,8
3.9,A1,,A0,70,90.0,9
27.9,A1,A5,A1,245,90.0,8
1.19,A0,A5,A1,54,50.0,6
7.999,A1,A5,A0,170,125.0,4
6.65,A0,A3,A0,102,125.0,8
5.1,A0,A1,A0,85,150.0,2
3.5,A0,A2,A0,136,150.0,6
0.35,A0,A1,A0,52,150.0,7
3.3,A0,A3,A0,135,150.0,2
0.599,A1,A0,A0,101,40.0,9
5.999,A0,A1,A0,170,150.0,3
9.8,A1,A3,,140,150.0,6
2.25,A1,A0,A0,105,150.0,2
1.25,A0,A3,A0,101,150.0,12
3.59,A1,A1,A0,60,150.0,11
2.5,A0,A8,A1,101,5.0,0
15.299,A1,A0,,367,150.0,9
8.1,A0,A4,A0,180,80.0,6
0.55,A1,A0,A2,130,150.0,12
7.399,A1,A1,A0,143,150.0,12
7.75,A1,A7,A0,102,150.0,10
0.599,A0,A1,,60,150.0,2
1.5,A0,A0,A0,0,125.0,3
19.9,A0,A0,A0,122,10.0,10
3.2,A1,A4,A1,136,150.0,9
4.35,A1,A5,A0,136,150.0,10
6.45,A1,A7,A1,150,150.0,10
1.2,A1,A1,A0,50,125.0,9
40.999,A0,A0,A0,190,20.0,8
4.99,A1,A0,A0,60,90.0,5
0.85,A1,A1,A0,39,125.0,2
1.95,A0,A1,A0,60,80.0,5
2.75,A0,A0,A0,109,150.0,6
17.5,A0,A3,A1,170,125.0,8
11.999,A0,A4,A0,128,70.0,9
5.8,A0,A3,A0,170,150.0,12
4.5,A0,A5,A0,116,,1
5.2,A0,A8,A1,0,70.0,5
0.199,A0,A0,A1,102,150.0,10
0.9,A0,A3,A0,0,150.0,5
4.999,A1,A1,A0,75,90.0,10
1.15,A0,A0,A1,150,150.0,1
13.999,A0,A2,A1,306,150.0,5
0.0,A0,A0,A0,99,150.0,4
0.75,A0,A3,A0,122,150.0,9
5.3,A1,A0,A0,116,150.0,3
2.9,A0,A7,A0,86,150.0,5
0.7,A0,A3,A0,150,150.0,0
5.25,A0,A1,A1,68,40.0,1
1.1,A0,A1,A0,75,150.0,3
0.0,A0,A8,A2,0,150.0,9
5.7,A0,A0,A1,306,150.0,2
2.2,A1,A0,A0,155,150.0,7
1.25,A0,A7,A0,116,150.0,0
0.3,A1,A0,A0,0,150.0,10
0.999,A1,A0,A1,101,,12
4.99,A1,A7,A0,105,150.0,3
0.02,A1,A8,A2,0,5.0,0
8.5,A0,A0,A0,122,60.0,12
0.0,A0,A4,A0,129,150.0,2
7.89,A0,A7,A0,86,125.0,1
1.65,A0,A1,A0,75,125.0,2
0.5,A1,A1,A0,55,150.0,0
7.9,A1,A0,A0,82,80.0,1
3.3,A0,A8,A0,0,125.0,0
3.2,A0,A3,A1,155,150.0,5
27.95,A1,A0,A1,245,125.0,3
1.6,A0,A1,A1,75,125.0,10
3.35,A0,A0,A0,105,150.0,12
15.5,A0,A3,A0,209,90.0,5
2.9,A0,A3,A0,80,150.0,12
12.99,A1,A3,A2,197,150.0,3
4.3,A1,A0,A0,95,125.0,9
2.65,A0,A3,A0,179,150.0,6
1.49,A0,A1,A0,60,150.0,9
4.5,A0,A3,A1,140,150.0,3
0.0,A1,A1,A0,88,150.0,1
7.5,A0,A3,A0,145,150.0,5
40.9,A0,A5,A1,184,10.0,11
5.0,A0,A1,A0,80,60.0,5
0.999,A1,A1,,90,150.0,3
1.9,A0,A1,A0,68,150.0,12
1.5,A1,A1,A0,50,125.0,3
6.7,A1,A1,A0,60,30.0,11
2.8,A0,A3,A0,150,150.0,6
9.8,A0,A3,A1,232,150.0,0
1.35,A1,A8,A0,0,150.0,0
1.0,A0,A1,A0,0,80.0,0
2.9,A1,A1,A0,125,150.0,12
1.69,A1,A0,A0,116,150.0,7
0.3,A0,A1,A0,60,150.0,11
7.5,A0,A0,A0,160,125.0,10
0.16,A0,A1,A0,54,150.0,3
7.2,A1,A2,A0,120,125.0,8
2.999,A1,A3,A1,193,150.0,2
10.4,A0,A0,A1,163,125.0,1
5.9,A0,A6,A0,70,100.0,9
3.0,A1,A1,,80,70.0,9
9.99,A0,A1,A0,87,10.0,9
3.45,A0,A3,A0,116,150.0,11
0.999,A0,A1,A0,90,150.0,9
0.2,A1,A3,A0,125,150.0,3
25.2,A1,A3,A1,204,70.0,6
11.99,A1,A3,A1,286,150.0,8
12.95,A1,A3,A0,145,30.0,9
3.5,A0,A1,A0,68,90.0,10
1.7,A1,A1,A0,63,125.0,10
3.85,A0,A8,A1,193,150.0,7
1.0,A1,A3,A0,0,150.0,1
0.849,A1,A7,A0,133,150.0,11
7.7,A0,A8,A0,125,150.0,9
11.0,A0,A7,A0,86,5.0,8
1.8,A1,A3,,101,150.0,10
12.0,A1,A8,A0,0,150.0,11
0.8,A1,A7,A1,0,150.0,0
26.8,A0,A0,A1,136,50.0,3
16.95,A1,A3,A0,105,60.0,8
12.49,A1,A1,A0,101,30.0,4
4.9,A1,A0,A0,102,125.0,1
26.6,A0,A4,A1,239,80.0,11
4.8,A0,A1,A0,75,50.0,11
0.95,A1,A1,A0,75,150.0,3
14.5,A1,A0,A1,231,100.0,12
23.8,A0,A5,A0,150,100.0,11
2.999,A0,A3,A0,109,,12
0.75,A0,A1,A0,58,150.0,0
1.1,A1,A3,A0,101,150.0,10
4.3,A0,A4,A0,143,150.0,4
4.6,A1,A1,A0,101,125.0,7
10.5,A1,A2,A1,163,150.0,6
1.45,A1,A0,A0,50,150.0,8
5.9,A1,A1,A0,80,30.0,12
2.1,A1,A1,A0,54,125.0,0
5.2,A1,A1,A0,69,50.0,9
2.98,A0,A7,A1,116,150.0,4
2.9,A0,A5,A0,75,150.0,12
1.6,A0,A4,A0,75,150.0,12
5.399,A0,A7,A0,101,150.0,6
11.45,A0,A5,A0,116,40.0,5
4.3,A0,A5,A1,193,150.0,0
0.5,A1,A1,A2,0,125.0,2
7.7,A1,A3,A0,105,150.0,11
2.0,A0,A1,A0,100,125.0,8
1.56,A0,A3,A0,131,150.0,12
0.3,A0,A1,A0,0,100.0,1
2.2,A0,A3,A0,68,150.0,0
2.5,A1,A3,A0,155,150.0,10
12.2,A0,A7,A0,125,40.0,10
0.35,A1,A8,A0,60,150.0,9
12.95,A0,A1,A0,87,5.0,3
4.8,A0,A1,A0,80,150.0,12
1.999,A1,A4,A0,107,90.0,12
16.8,A1,A4,A0,160,70.0,5
0.7,A1,A1,A1,75,,8
10.299,A0,A7,A0,140,150.0,2
11.7,A0,A2,A0,150,150.0,4
0.6,A0,A0,A0,60,30.0,4
0.9,A1,A1,A0,75,150.0,2
2.3,A0,A1,A0,75,150.0,8
19.999,A0,A3,,184,60.0,3
0.75,A1,A3,A0,149,150.0,9
0.08,A1,A1,A0,45,150.0,10
21.55,A1,A4,A1,156,40.0,7
0.0,A1,A8,A0,0,150.0,0
1.35,A0,A1,A0,58,150.0,1
7.3,A0,A7,A0,151,150.0,0
15.5,A0,A3,A1,177,125.0,1
10.8,A1,A5,A0,163,150.0,1
4.3,A0,A8,A2,0,150.0,11
1.38,A0,A1,A0,75,150.0,5
14.3,A1,A1,A0,90,40.0,2
14.999,A0,A0,A2,170,5.0,6
11.9,A1,A5,A1,284,150.0,6
4.99,A0,A1,A0,90,100.0,7
8.5,A0,A3,A0,88,150.0,4
2.2,A1,A3,A0,140,150.0,12
0.3,A1,A8,A2,60,90.0,0
6.5,A1,A3,A0,129,150.0,11
1.3,A1,A1,A1,75,40.0,3
3.2,A0,A7,A0,125,150.0,6
4.95,A0,A7,A0,140,150.0,3
17.8,A0,A7,A0,99,5.0,1
3.25,A0,A1,A0,54,125.0,1
13.0,A1,A0,A0,177,80.0,9
54.9,A1,A3,A1,218,20.0,2
1.699,A1,A0,A1,102,150.0,6
0.35,A0,A6,,12,5.0,2
21.5,A1,A0,A1,367,80.0,4
0.89,A1,A1,A0,90,,10
24.5,A1,A0,A0,150,60.0,6
4.6,A0,A3,A2,140,150.0,11
9.65,A1,A5,A0,170,150.0,5
0.499,A0,A3,A0,90,150.0,3
3.0,A0,A1,A0,95,125.0,9
1.299,A0,A0,A0,75,125.0,6
20.99,A1,A0,A1,235,,5
0.95,A0,A0,A0,100,150.0,5
0.3,A1,A4,A0,0,150.0,0
3.5,A0,A0,A1,211,150.0,7
0.0,A0,A3,A2,0,150.0,0
1.35,A0,A8,A0,75,100.0,5
29.5,A0,A2,A1,350,125.0,4
0.55,A0,A1,A0,75,125.0,3
10.9,A1,A3,A0,140,150.0,7
1.0,A0,A1,A0,0,150.0,11
8.99,A1,A3,A1,150,150.0,12
2.0,A0,A7,A0,124,150.0,0
0.65,A0,A1,A2,0,150.0,0
7.9,A0,A6,A0,76,125.0,11
0.85,A1,A1,A0,60,150.0,6
0.99,A1,A0,A0,90,150.0,3
5.999,A1,A0,A2,0,150.0,7
1.999,A1,A0,A0,101,150.0,3
0.45,A1,A8,A2,0,150.0,0
2.49,A0,A5,A0,0,150.0,0
2.1,A1,A1,A0,60,60.0,3
0.05,A1,A0,A0,0,150.0,8
9.5,A1,A3,A1,170,150.0,12
1.9,A1,A1,A1,75,125.0,11
3.5,A0,A1,A0,180,150.0,4
3.7,A1,A1,A0,75,60.0,9
1.6,A0,A8,A0,60,90.0,12
8.0,A1,A7,A0,0,150.0,10
0.099,A1,A8,A2,0,150.0,0
7.3,A1,A0,A1,204,150.0,7
2.99,A0,A1,A0,75,150.0,4
1.35,A1,A4,A0,132,150.0,2
0.0,A0,A3,A0,150,150.0,1
2.99,A1,A1,A0,105,150.0,5
2.5,A1,A4,A0,192,150.0,1
2.999,A0,A0,A0,150,150.0,3
1.299,A0,A1,A0,54,50.0,7
0.85,A0,A8,A2,0,5.0,0
4.89,A1,A1,A0,75,60.0,9
4.5,A1,A0,A0,143,150.0,12
16.899,A0,A7,A1,105,40.0,11
0.8,A1,A3,A0,0,150.0,5
0.6,A1,A0,A0,75,150.0,12
17.1,A0,A8,A0,239,150.0,10
1.799,A1,A0,A0,116,150.0,6
9.85,A0,A5,A0,102,70.0,5
0.75,A1,A8,A2,0,150.0,4
2.88,A1,A5,A0,109,90.0,7
4.475,A0,A7,A0,110,100.0,1
25.8,A0,A7,A0,136,10.0,9
1.999,A1,A0,A0,150,150.0,4
6.0,A1,A3,A1,224,150.0,3
9.35,A0,A0,A0,143,150.0,4
0.599,A1,A0,A0,54,150.0,7
5.2,A0,A5,A2,82,150.0,6
0.3,A0,A8,A0,0,150.0,7
6.29,A1,A4,A1,71,50.0,10
1.3,A1,A1,A2,74,150.0,1
0.75,A1,A8,A0,115,,5
1.1,A1,A3,A0,110,,12
0.5,A1,A0,A0,100,5.0,1
2.5,A0,A8,A0,170,150.0,0
5.9,A1,A4,A1,218,150.0,6
0.15,A1,A1,A0,0,125.0,0
4.5,A0,A3,,105,100.0,9
6.35,A1,A2,A1,184,150.0,11
8.75,A1,A0,A0,205,150.0,7
4.99,A1,A4,A0,170,150.0,4
0.45,A1,A1,A0,60,125.0,11
10.2,A1,A0,A0,179,60.0,5
3.5,A1,A0,A0,105,125.0,4
0.15,A0,A8,A2,150,5.0,0
0.3,A0,A8,A0,65,150.0,12
13.0,A1,A0,A1,272,150.0,6
4.7,A0,A3,A0,140,150.0,4
3.0,A1,A0,A0,150,150.0,5
0.65,A0,A0,A0,75,150.0,7
1.6,A0,A0,A0,101,150.0,1
7.4,A1,A3,A0,122,125.0,8
5.9,A0,A0,A0,82,150.0,5
0.65,A1,A1,A0,50,125.0,11
1.69,A1,A7,A0,102,150.0,3
2.69,A1,A1,A0,75,150.0,9
0.65,A1,A0,A0,116,150.0,7
1.5,A1,A3,A0,140,150.0,8
3.45,A0,A1,A0,60,40.0,3
0.65,A0,A4,A0,88,150.0,1
12.9,A0,A7,A1,160,150.0,3
2.3,A1,A5,A0,116,150.0,9
2.1,A0,A7,A0,147,150.0,3
26.0,A1,A4,A0,286,60.0,8
0.895,A1,A8,A0,0,150.0,0
1.499,A0,A0,A0,155,150.0,3
10.59,A1,A0,A0,105,70.0,4
9.999,A0,A7,A0,0,100.0,7
2.39,A1,A3,A1,179,150.0,8
1.15,A0,A1,,0,100.0,1
4.9,A0,A1,A0,69,40.0,5
0.12,A1,A0,A0,75,150.0,12
0.7,A1,A1,A0,50,150.0,6
6.1,A1,A3,A0,86,150.0,9
4.45,A1,A0,A0,116,150.0,1
0.3,A0,A1,A0,45,70.0,6
0.97,A1,A1,A0,60,125.0,3
0.9,A0,A1,A0,50,150.0,9
2.199,A1,A7,A0,101,150.0,10
4.999,A1,A3,A0,69,125.0,12
0.6,A0,A1,A0,60,150.0,9
4.8,A0,A8,A0,0,150.0,0
1.05,A0,A4,A0,102,150.0,5
0.0,A0,A8,A2,0,150.0,0
0.8,A0,A0,A0,139,90.0,9
1.4,A0,A1,A1,75,80.0,12
1.39,A0,A3,A0,136,150.0,6
0.001,A0,A8,A0,60,150.0,0
1.75,A0,A8,A0,0,150.0,9
4.9,A1,A5,A0,135,100.0,4
2.7,A1,A7,A0,149,150.0,1
5.0,A0,A0,,170,100.0,6
1.9,A1,A0,A0,90,150.0,3
2.3,A1,A0,A1,75,,4
3.8,A1,A0,A0,75,150.0,10
6.25,A0,A7,,200,,6
1.3,A1,A1,A0,50,150.0,7
3.2,A1,A3,A1,144,150.0,10
0.95,A0,A1,A0,0,90.0,10
1.95,A1,A4,A1,197,5.0,4
15.5,A1,A3,A0,170,80.0,4
3.3,A0,A0,A2,0,150.0,11
1.22,A1,A1,A0,50,150.0,8
1.4,A0,A1,A0,105,150.0,3
0.899,A0,A8,A2,60,150.0,3
1.95,A0,A8,A0,0,150.0,5
19.2,A0,A3,A0,165,40.0,5
7.8,A0,A7,A0,174,150.0,10
0.699,A1,A1,A0,0,150.0,10
11.75,A1,A0,A0,105,50.0,4
1.999,A1,A1,A0,101,150.0,2
1.8,A0,A4,A0,246,150.0,0
15.5,A0,A7,A0,110,10.0,4
2.5,A0,A0,A1,185,150.0,12
1.7,A1,A3,A0,154,150.0,5
9.99,A1,A3,A0,105,125.0,6
8.999,A1,A0,A0,105,150.0,7
6.5,A1,A0,A0,140,150.0,11
1.6,A0,A4,A1,193,150.0,7
0.45,A1,A0,A0,71,150.0,6
0.7,A0,A7,A0,78,150.0,0
3.485,A0,A0,A1,105,125.0,4
4.2,A1,A3,A1,98,150.0,8
0.0,A1,A3,A1,193,150.0,7
4.7,A0,A6,A0,104,150.0,6
1.3,A1,A0,A2,0,150.0,6
3.999,A0,A7,A0,80,150.0,2
3.99,A0,A8,A0,69,30.0,10
4.39,A1,A7,A0,80,150.0,5
35.9,A1,A0,A1,265,150.0,0
0.399,A1,A3,A0,75,150.0,9
0.45,A1,A8,A1,0,150.0,11
3.7,A1,A0,A0,90,150.0,11
5.5,A1,A3,A0,147,150.0,8
0.65,A0,A8,A0,116,150.0,1
6.9,A1,A6,A0,130,150.0,3
2.6,A0,A0,A0,105,150.0,6
2.64,A0,A0,A1,135,90.0,10
1.6,A0,A1,,60,80.0,6
8.5,A1,A3,A0,177,150.0,12
4.899,A1,A7,A0,105,150.0,1
0.75,A0,A1,A0,60,125.0,5
4.499,A0,A5,A0,110,150.0,7
9.75,A1,A0,A0,105,150.0,3
6.95,A0,A7,A0,131,150.0,12
5.6,A0,A1,A1,71,50.0,12
17.7,A1,A2,A0,170,100.0,4
8.2,A1,A3,A0,95,125.0,6
1.4,A0,A8,A0,0,150.0,9
1.399,A1,A7,A0,63,150.0,5
2.75,A1,A4,A0,150,150.0,8
3.79,A0,A3,A1,150,150.0,10
0.001,A1,A0,A0,177,150.0,7
0.0,A1,A3,A0,101,150.0,10
0.0,A1,A4,A0,105,150.0,9
0.6,A1,A3,A0,122,150.0,3
2.45,A0,A1,A0,90,150.0,9
3.6,A1,A0,A2,0,150.0,11
4.999,A0,A7,A0,105,150.0,6
39.9,A1,A5,A1,340,50.0,4
21.45,A0,A0,A1,170,80.0,2
0.0,A1,A8,A2,0,100.0,1
4.8,A0,A1,A0,69,125.0,1
17.25,A0,A4,A1,177,90.0,2
5.2,A0,A7,A1,116,150.0,1
0.7,A0,A1,A0,75,150.0,8
13.0,A1,A1,A0,87,20.0,6
13.5,A0,unknown,A0,143,70.0,9
0.001,A0,A8,A2,0,150.0,0
14.5,A0,A2,A1,170,80.0,1
15.9,A0,A0,A1,367,90.0,6
0.3,A1,A3,A0,144,150.0,2
0.65,A1,A8,A0,130,150.0,6
0.5,A1,A1,A0,50,150.0,6
3.49,A1,A5,A0,131,150.0,7
6.8,A1,A2,A1,313,150.0,10
3.219,A1,A2,A0,0,30.0,8
31.8,A1,A2,A1,140,10.0,5
4.39,A1,A1,A0,86,150.0,7
1.5,A1,A7,A0,77,150.0,0
81.5,A1,A5,A1,495,20.0,3
7.25,A0,A3,A0,105,100.0,6
4.25,A0,A3,A0,170,150.0,12
0.8,A1,A1,A0,45,125.0,4
1.15,A0,A1,A1,54,150.0,3
1.9,A0,A7,A0,68,150.0,6
19.5,A0,A0,A1,141,50.0,10
1.499,A1,A1,,75,90.0,6
5.75,A1,A0,A1,170,150.0,7
11.9,A0,A3,,143,100.0,7
1.0,A0,A0,A0,0,,1
9.8,A0,A2,A1,0,150.0,0
0.299,A1,A0,A0,75,150.0,5
14.5,A1,A0,A0,136,125.0,1
4.2,A0,A8,A0,193,150.0,5
5.29,A1,,A0,80,90.0,3
11.7,A0,A3,A0,140,100.0,4
7.8,A0,A5,A1,164,150.0,1
5.0,A0,A2,A0,133,150.0,10
7.9,A1,A5,A0,101,125.0,5
5.6,A1,A1,A0,120,150.0,11
2.5,A1,A0,A0,139,150.0,12
13.8,A1,A2,A0,140,150.0,4
0.5,A0,A3,A0,0,,8
1.5,A1,A1,A2,0,150.0,0
6.8,A0,A0,A1,218,150.0,7
6.5,A1,A6,A0,200,150.0,9
7.85,A1,A6,A0,70,90.0,6
1.3,A1,A3,A0,0,150.0,6
1.15,A1,A1,A0,60,100.0,5
0.88,A1,A1,A0,75,150.0,1
1.699,A0,A7,A1,199,150.0,1
0.2,A0,A1,,54,100.0,1
3.25,A1,A2,,97,150.0,5
1.2,A1,A1,A2,55,150.0,9
1.1,A0,A0,A1,131,100.0,9
0.4,A0,A5,A0,109,150.0,11
0.0,A1,A4,A0,163,150.0,6
2.499,A0,A7,,103,80.0,6
5.9,A1,A1,A0,133,90.0,4
13.5,A1,A4,A0,140,80.0,7
0.75,A0,A1,A0,75,150.0,0
20.5,A1,A4,A1,507,150.0,4
5.99,A0,A0,A0,140,150.0,9
3.5,A1,A0,A0,116,150.0,3
6.999,A1,A7,A0,116,100.0,5
3.9,A1,A3,A1,75,150.0,1
1.7,A0,A1,A1,98,150.0,4
2.5,A1,A7,A0,147,150.0,9
1.499,A0,A8,A0,75,150.0,12
1.89,A0,A1,A2,0,150.0,1
1.0,A0,A0,A0,86,150.0,4
7.2,A1,A1,A1,54,50.0,9
10.0,A0,A3,A0,120,70.0,2
1.89,A1,A0,A0,60,100.0,6
1.75,A0,A0,A0,101,150.0,7
1.8,A0,A0,A0,102,150.0,11
3.29,A1,A1,A0,101,,8
18.9,A0,A3,A1,99,40.0,2
2.0,A0,A3,A0,150,150.0,5
5.56,A1,A0,A0,102,90.0,10
5.2,A0,A7,A0,120,150.0,3
21.0,A1,A3,A1,184,150.0,11
2.499,A0,A3,A0,239,150.0,6
4.59,A1,A7,A0,114,150.0,9
6.35,A1,A7,A0,109,125.0,11
1.899,A1,A3,A0,170,,10
3.39,A0,A7,A0,105,150.0,6
20.5,A1,A2,A0,175,80.0,5
10.8,A1,A7,A0,136,125.0,12
9.5,A0,A0,A1,170,150.0,1
0.0,A1,A1,A0,0,150.0,1
2.5,A0,A7,A0,101,150.0,0
2.35,A0,A0,A0,105,150.0,6
7.99,A0,A5,A0,170,150.0,4
11.5,A0,A5,A0,69,20.0,4
1.999,A1,A0,A0,136,150.0,9
2.799,A0,A1,,65,,7
5.9,A0,A3,A0,265,150.0,2
4.5,A1,A7,A0,150,150.0,3
6.5,A1,A1,A0,69,80.0,3
23.999,A1,A8,A1,386,125.0,4
0.95,A1,A0,A1,110,150.0,11
13.5,A1,A8,A1,185,125.0,0
3.9,A1,A3,A0,122,150.0,2
0.9,A1,A0,A1,113,150.0,10
1.68,A1,A3,A0,0,20.0,12
9.9,A0,A0,A1,170,150.0,11
7.3,A0,A1,A0,95,90.0,5
0.5,A1,A1,A0,55,150.0,0
0.899,A0,A1,A0,75,,7
0.9,A0,A8,A0,0,150.0,0
3.35,A0,A3,A0,193,150.0,4
2.2,A1,A0,A0,116,150.0,6
1.5,A0,A1,A0,0,100.0,12
6.49,A0,A3,A0,170,150.0,7
0.001,A1,A1,A2,0,10.0,5
4.85,A1,A1,A1,84,80.0,12
3.0,A0,A3,A0,120,125.0,6
1.6,A1,A1,A0,64,125.0,12
0.95,A0,A2,A0,105,150.0,7
23.9,A1,A3,A1,204,70.0,5
0.6,A0,A1,A0,60,150.0,6
2.99,A0,A1,A0,60,70.0,11
0.549,A1,A0,A1,177,150.0,11
4.5,A0,A4,A0,192,150.0,7
12.0,A1,A0,,150,70.0,3
2.8,A0,A2,A0,69,125.0,3
5.85,A0,A0,A0,143,150.0,11
3.599,A0,A4,A1,150,150.0,11
3.999,A0,A0,A0,170,150.0,4
0.599,A0,A0,A0,75,125.0,5
12.5,A1,A7,A0,114,,11
0.0,A0,A8,A2,75,150.0,0
1.9,A0,A7,A0,101,150.0,10
42.9,A0,A5,A1,170,40.0,4
4.99,A1,A0,A0,140,150.0,4
3.49,A1,A3,A0,80,150.0,5
11.5,A1,A3,A0,140,70.0,6
6.999,A1,A3,A1,200,150.0,10
3.999,A0,A3,A0,131,150.0,3
1.15,A0,A0,A0,101,5.0,6
0.0,A1,A3,A0,101,150.0,2
0.5,A0,A5,A0,60,125.0,1
5.199,A1,A0,A0,163,150.0,5
4.79,A1,A5,A0,41,150.0,5
